;Unnamed: 0;link;hasil;sentiment
1140;;;segeer rek sauropod alamat njl     kec   sauropod jam operasional sauropod htm ngratiiiiissss njogging track    lumayan dowo rek  prof habibi  kesel  senang mlaku dewe  playon karo ndelok  nang kanan kiri jogging track sayange wingi  numpak perahu ndelok   soale pas sepi banget mene nek  rene maneh kudu numpak perahu wkwk nojok lali gawe masker wesoh karo jogo jarak panggone resik rek ojok buak sampah sembarangan sudah akeh tong sampah ayo dijogo bareng bareng njogging track    lumayan  rek  prof habibi  capek suka jalan   lari lari  lihat   kanan kiri jogging track sayangnya kemarin    perahu lihat    sepi banget besok   kesana    perahu wkwk njangan lupa pakai masker cuci tangan  jaga jarak tempatnya bersih rek  buang sampah sembarangan   tong sampah ayo dijaga    cek dm  folded hands;2
1141;;;black heart;1
1142;;;jalan  terbaik  melarikan   padatnya rutinitas  camera  flash hd nekowisata  ;1
1143;;;smanapala  sukses mengadakan acara   family   selenggarakan  tanggal maret     nterimakasih      berpartisipasi  kelancaran kegiatan  semoga  langkah   bermanfaat    smanapala jaya;2
1144;;;jalan  terbaik  melarikan   padatnya rutinitas fire fire fire;1
1145;;;oce mesti  niiii rolling   floor laughing rolling   floor laughing rolling   floor laughing rolling   floor laughing rolling   floor laughing akuloh   dijapri keren  indak ajak smiling face smiling face  smiling eyes;2
1146;;;burung rawa  berburu mangsa  ;1
1147;;;  ;1
1148;;;pelabuhan    dolphin crocodile;1
1149;;;bamboo gazebo   sea    ;1
1150;;;backhand index pointing left nberjal seiring  taman hut nsen gurau menyeri ha npes orang tua jadikan pedom ntan anak ikhlas berbak round pushpin wisata  batu ampar kec kute siantan kab kep anambas kepri camera constantine maennya   disana grinning face  smiling eyes grinning face  smiling eyes grinning face  smiling eyes;1
1151;;;assalamualaikum warahmatullahi wabarakatuh rek nada  tau prof habibi    tau   prof habibi  main     tepatnya   kecamatan  rek ujung  kota  nekowisata     kawasan konservasi alam  mencegah abrasi  wilayah  kota  rek    kawasan utama  jogging track    nkali  prof habibi   jogging track  rek     mangrovenya   perahu    sepi banget   kesini weekday    perahu lihat   deh  gppa  senang banget  lihat tanaman    jogging track njogging track         perjalanan pengunjung disajikan pemandangan tanaman   sisi kiri  kanan suasananya asri banget kadang   bunyi kicauan burung  ranting ranting pohon        kepiting rawa  akar    habitat hewan bercapit  nfasilitas     lengkap loh rek  mushollah toilet  pembibitan tumbuhan pendopo     bersantai kolam lele    disukai prof habibi  play ground smiling face  heart eyes   bermain sepuasnya  mencoba  permainan nbuat  suka foto foto  banget spot foto kece  rek keren deh    penjualan   khas    lapar  haus habis jalan jalan  ujung jogging track  sentra kuliner makanan  minumannya  banget tinggal pilih  beli   face  hand  mouth nmasya allah senang banget  jalan jalan    prof habibi sukanya lari haha  hati hati rek  jalan jogging track   kayu ohya   disediakan   sampah   buang sampah  tempatnya rek nterima kasih surabayaku smiling face  heart eyes nterima kasih   smiling face  heart eyes;1
1152;;; tantangan disitu   solusi    wisata     menyelamatkan garis     herb nsimak full review    smiling face  heart eyes  cek dm  folded hands takut  dimakan buaya face  tears  joy;2
1153;;; desember owner somano diundang  hadir  kegiatan  wig    jakarta ntak  membayangkan   bertemu   profesional  komunitas pemerhati lingkungan nbulan desember   spesial smiling face  heart eyes nalhamdulillah semoga       berkembang pesat;2
1154;;;ayo maain  wisata    nikmati produk olahan      pasaran  jamin   liburan sobat berkesan smiling face  heart eyes  bee;2
1155;;;selamat   imlek semoga   membawa kebaikan  rezeki berlimpah bagibkiya ;1
1156;;;ayo    tebak  benarr  jalan;1
1157;;;terima kasih sambel bu rudi  mengajak  berkolabirasi nsekarang sirup buah  tersedia  outlet sambel bu rudi dharmahusada smiling face  heart eyes star struck;1
1158;;;tua   dewaaa  pikiran;1
1159;;;gute nacht welt woman dancing round pushpin    rencanakan liburanmu pesan kamarmu rekomendasi    booking residence   kehabisan available  traveloka airplane hotel keren banget  smiling face  heart eyes ayo bantu follow tag red heart ezaa pengin;1
1160;;;hayo   kesini face blowing  kiss star struck red heart thumbs  smiling face  heart eyes smiling face  hearts smiling face  open hands  cek dm  folded hands;1
1161;;; ibukota provinsi    kota    dikunjungi  jawa      berbenah   salah  kota  indah  asia tenggara nsurabaya  memiliki    indah  tarif murah meriah      dikunjungi  tarif   alias gratis nberikut  sederet objek wisata gratis kepunyaan   memiliki spot spot instagramable  bibit    wojorejo house  sampoerna hos jembatan  taman harmoni;2
1162;;;rawat bumi nselamatkan bumi seedling seedling seedling seedling seedling seedling seedling;2
1163;;;  harapan       harapan sobat somano   ;1
1164;;;confetti ball selamat   confetti ball nsemoga          mencapai harapan  ;1
1165;;;penasaran  buah   penampakannya flushed face manis dagingnya  sepet  ;1
1166;;;          menyiapkannya;1
1167;;;sobat somano    jawabannya;1
1168;;;cookies   menemani liburan  ;1
1169;;; love  green heart;1
1170;;;sehatkan alam segarkan badan;1
1171;;;;1
1172;;; ;1
1173;;; amaziiiing sangaattt cik princess fire fire fire  hati;1
1174;;;   mobile phone vivo;1
1175;;; tercekik plastik nini         akar mangrovenya tersangkut  sampah plastik  mencekik pohon   mati pasir    menyatu  sampah plastik  langkah   injak  merasakan  sampah plastik      pemerintah  menyediakan  pengumpulan  pengolahan sampah  memadai produsen  memproduksi produk  dikemas  plastik   bertanggung  konsumen  konsumtif   peduli  tindakannya  mencemari lingkungan halo  perkenalkan nama  christopher   satya widya  semester berkenan isi kuisioner    lihat kakak  mengunjungi   cocok  kriteria responden  folded hands terima kasih    mengisinya agree   aeshnina       kesadaran   masyarakat    menghiraukan bahaya  sampah plastik   produsen    bertanggung  sukses  mengajak orang orang  stop sampah plastik  kesehatan lingkungan  fire fire fire gue  tuh  relawan disuruh bersihin  sampah   dibuang astaga worried face sakit hati banget broken heart wehh  orang keren banget weh keren banget  dek clapping hands clapping hands fire clapping hands smiling face  heart eyes smiling face  heart eyes smiling face  heart eyes smiling face  heart eyes smiling face  heart eyes cc   akar pohon  mesin penyaring sampah crying face semoga masyarakat terbuka matanya  sekedar bijak  membuang sampah budayakan reduce reuse  recycle smiling face  heart eyes semangat sayang kakak  berjuang   jaga alam alam jaga  salut dek teruskan  mendukungmu flexed biceps ip salut clapping hands clapping hands;2
1176;;;nmlipir tipis tipis   pandemi     deh jeneng;1
1177;;;hai sobat   beralih  selai   bread cocok banget  teman makan roti face savoring food  enak  tiada duanya hundred points  buah  asli   pengawet money mouth face harga terjangkau nkarena makan roti pakai selai nanas strawberry coklat    nproduk  asli   somano berpusat   unik selai mangrovee smiling face  heart eyes;2
1178;;;jagalah alam  alam  menjagamu;1
1179;;;pandemi   menghalangi usaha  nitulah prinsip   pegang semenjak menghadapi pandemi    nefek penurunan penjualan drastis  alami   menutup lapak offline   nmengeluh   mengubah  nmenyerah  pilihan nberadaptasi   keharusan nmengawali berjualan online    mudah    terbiasa ntapi  percaya   kemauan   jalan npucuk dicinta ulam   nalhamdulillah  dikolaborasi  digital marketer  generasi millenial  ist  program tridaya umkm  diselenggarakan bali  sampoerna   ntak disangka diluar ekspektasi   penjualan  meningkat tajam   nhampir  minggu   orderan   mencapai angka juta  sehari  lapak offline tutup ntentu pencapaian      nkami  bersyukur     pandemi  perlahan  bangkit mengatasi keterbatasan nkami berbagi kisah   menyombongkan   jumawa   tujuan   menginspirasi umkm umkm   menyerah menghadapi  nterima kasih      membantu;1
1180;;; sobat   liburan  prokes   kendor  minso kasih tips  liburan  mantap nstay happy smiling face  smiling eyes stay healthy red heart;2
1181;;;selamat  senin   sobat  semangaat   semoga minggu     minggu ;1
1182;;;suara sumbang baiknya diabaikan napalagi suara pengaruh setan nsupaya  merusak hati  pikiran nsedikit hiburan ndek  menenangkan pikiran  badan;2
1183;;;jalan jalan sore   ;1
1184;;;   nmemotret  alam liar   susah  memotret   binatang nnikon jintu telephoto manual lens;1
1185;;; awakmu  nang    rek nfollow akun partner admin id camera nfollow  amazon  ;1
1186;;;jembatan bambu nang  riwayatmu infone biyen anggarane  rp saiki  koyok ngene crying face nfollow akun partner admin id movie camera nfollow  preng petuk kyok seng  gae makane larang nang   iku min  bambu  berlapis   bejo face  rolling eyes face  rolling eyes wadohh  face  tears  joy bambunya  impor min  mahal kpk   suaranya fire positif   bambunya   negeri face  tears  joy  bambu ambruk danio jembatan kaca seng jarene arep dibangun bromo fire seram musuh karo alam crying face akeh ngopi  iku paleng pas tandang ngeri fire;2
1187;;;akhiirnyaa  ditunggu tunggu   party popper party popper party popper party popper st place medal indak place medal rd place medal nselamat  pemenang giveaway fitriana illham nselanjutnya  langsung hubungi admin   konfirmasi   handshake terima kasih   teman teman   berpartisipasi  giveaway  sun  face moon maaf pengumumannya molor banget  mino barusan sembuh    beraktifitas normal high voltage  gantinya  teman   rela menunggu    adakan giveaway   pantau  ig somano dizzy alhamdulillah terimakasih  memilih   salah  pemenangnyaa red heart terimkasih;1
1188;;;nkesepian  perasaan sedih  terisolasi        peduli  mengerti  right arrow right arrow right arrow right arrow right arrow right arrow right arrow right arrow right arrow right arrow backhand index pointing right camera  flash globe showing americas    nupload foto video  mbolang mu ter wapik  jawa timuran  ig   lupa nfollow like ig nfollow like ig nfollow like ig right arrow right arrow right arrow right arrow right arrow right arrow right arrow right arrow right arrow right arrow;1
1189;;;   follow smiling face  heart eyes national park;1
1190;;; budal nistilah  budal seringkali digaungkan   santri  berangkat  majelis ilmu madrasah   hafalan  bangun tidur   persiapan apapun   berangkat  majelis  santri  budal      paham  pelajaran     istikamah berangkat     hasilnya  sesuai  maqolah  nistiqamah  utama  seribu karomah  tumbuhnya karomah  menjaga istikamah nhal  didukung  qoul  kitab hasyiyah al bujairomi ala al khotib al faqih abu laits  sesungguhnya orang  duduk didalam majelis ilmu      memahami  ilmu  diajarkan sedikitpun      kebaikan     fadhilah kemuliaan orang  belajar    duduk  majelis  terjaga   dosa ketiga  pulang  majelis ilmu    rahmat keempat  duduk  halaqoh keilmuan       rahmat   merubah hidupnya   berkah    mendengarkan kajian   ditulis  buku amalnya  bentuk ketaatan  ibadah keenam   mendengarkan kajian    memahami materi  hatinya sumpek  kekurangan   memahami materi  sesungguhnya kesusahan    wasilah lantaran  ridho allah swt ketujuh    kaum muslimin  memuliakan ahli ilmu  menjauhi ahli fasiq  hatinya  menolak kefasikan  condong  ilmu  camera xiaomi redmi note pro round pushpin    cek dm  folded hands;2
1191;;; city tour nsangat bersemangat  membawa tour kali      membawa tour keliling kota  orange heart green heart yellow heart nhope everything   back  normal  soonest nayo rek mlaku mlaku ng  dolphin crocodile monaco  cek dm bu folded hands;1
1192;;;kondisi     rusak terbengkalai   perbaikan loh onok phantom  face  tears  joy;1
1193;;; takut  mencoba bertindak  beropini    batasan moral camera huawei pro artist palette;1
1194;;; butuh proses camera huawei pro artist palette;1
1195;;;mengunjungi      pilihan     edukasi seputar  bakau biaya berkunjung  wisata   murah   rp selengkapnya baca ;1
1196;;;    rezeki nyuuk langsung  ikutan event leaf fluttering  wind somano berbagi leaf fluttering  wind sun   bagikan nsirup  selai  senilai  orang pemenang sun nmasih   nkita tambahkan   high voltage gratis ongkos kirim high voltage npengen ikutan warning  gampang banget warning follow akun instagram somano like postingan  somano berbagi bikin story postingan   tag minimal teman sodara komen   sebutin mention teman sodara dipostingan  somano berbagi njangan  syaratnya  dipenuhi npemenang  diumumkan tanggal november   zariyah   yunita   almuhtar si almuhtar   lestari   gaming      almuhtar   malau silalahi chrisnawaty sihombing   meirizal melooookkkk brighton  omahndeso brighton prijotrijono   sukses   nsemoga kedepannya usahanya  lancar berkah  sehat sehat   ownernya   ftr   pangestu dw budi si  ;1
1197;;;kesepian  perasaan sedih  terisolasi        peduli  mengerti  nrepost nfollow camera huawei pro artist palette;1
1198;;;kesepian  perasaan sedih  terisolasi        peduli  mengerti  camera huawei pro artist palette cakep deh buka tempatnya;1
1199;;;produk best seller   somano sirup buah  nalhamdulillah  keliling keliling  pulau sumatera jawa bali kalimantan  sulawesi;1
1200;;;  bermanfaat       mencegah abrasi    memperlambat  menahan ombak  tsunami nsiapa    ;1
1201;;;terima kasih  locita  mengasih testimoninya face blowing  kiss smiling face  heart eyes nsudah terbukti banget  kesegaran sari buah  star struck enakkkk red heart;1
1202;;;kasihan banget kakaknya   foto bagus  jatuh pleading face pleading face nkebun   cocok banget  foto foto  hati hati  kalo foto   jatuh face  tears  joy face  tears  joy;2
1203;;;ueenaakee testimoni  armuji  mencoba mencicipi sari buah   lapak  nterimakasih  smiling face  heart eyes star struck;1
1204;;;dampak negatif  kesepian  overthinking  kehilangan energi camera huawei pro artist palette mantap  smiling face  heart eyes smiling face  heart eyes;1
1205;;;berjalan  lalui bambu bambu   bersenang senang sparkles wood red heart aduh jalan jalan wae euy nurmala;1
